Datetime,K,D2,med2
20230116 170600,12.499999999999723,18.355659095321077,9.108023684721411
20230116 170700,12.499999999999723,17.92370413511917,9.107454863133372
20230116 170800,12.499999999999723,17.508736167734195,9.106907396622017
20230116 170900,12.499999999999723,17.110755193166145,9.106381285187341
20230116 171000,12.499999999999723,16.729761211415028,9.105876528829352
20230116 171100,12.499999999999723,16.365754222480838,9.10539312754805
20230116 171200,12.499999999999723,16.018734226363577,9.104931081343429
20230116 171300,12.499999999999723,15.688701223063246,9.104490390215492
20230116 171400,12.499999999999723,15.375655212579844,9.104071054164237
20230116 171500,12.499999999999723,15.07959619491337,9.10367307318967
20230116 171600,12.499999999999723,14.800524170063822,9.103296447291786
20230116 171700,12.499999999999723,14.538439138031208,9.102941176470587
20230116 171800,12.499999999999723,14.293341098815521,9.102607260726073
20230116 171900,12.499999999999723,14.06523005241676,9.102294700058241
20230116 172000,12.499999999999723,13.854105998834928,9.102003494467093
20230116 172100,12.499999999999723,13.65996893807003,9.10173364395263
20230116 172200,12.499999999999723,13.482818870122054,9.10148514851485
20230116 172300,12.499999999999723,13.32265579499101,9.101258008153755
20230116 172400,12.499999999999723,13.179479712676892,9.101052222869344
20230116 172500,12.499999999999723,13.053290623179706,9.100867792661617
20230116 172600,12.499999999999723,12.94408852649945,9.100704717530576
20230116 172700,12.499999999999723,12.85187342263612,9.100562997476219
20230116 172800,12.499999999999723,12.776645311589718,9.100442632498547
20230116 172900,50.0,13.453698311007312,9.101525917297613
20230116 173000,93.75000000000014,14.998301300718044,9.103997282081147
20230116 173100,93.75000000000014,16.544117647058574,9.106470588235295
20230116 173200,100.0,18.213696369636715,9.108945835760048
20230116 173300,100.0,19.883275092214873,9.111423024655409
20230116 173400,100.0,21.53344010871653,9.113871092991653
20230116 173500,100.0,23.164191419141684,9.116290040768783
20230116 173600,100.0,24.775529023490357,9.1186798679868
20230116 173700,100.0,26.367452921762546,9.121040574645702
20230116 173800,100.0,27.939963113958292,9.12337216074549
20230116 173900,100.0,29.49305960007751,9.125674626286159
20230116 174000,100.0,31.026742380120197,9.127947971267716
20230116 174100,93.33333333333348,32.410292499838036,9.129996117258786
20230116 174200,93.33333333333348,33.775723160551166,9.132017084061347
20230116 174300,93.33333333333348,35.123034362259574,9.134010871675404
20230116 174400,93.33333333333348,36.452226104963266,9.135977480100953
20230116 174500,93.33333333333348,37.76329838866223,9.137916909337994
20230116 174600,92.30769230769252,39.03614060501057,9.139829159386528
20230116 174700,92.30769230769252,40.29106247728831,9.141714230246555
20230116 174800,92.30769230769252,41.53655750190389,9.14358571151233
20230116 174900,92.30769230769252,42.77262567885735,9.14544360318385
20230116 175000,92.30769230769252,43.999267008148664,9.147287905261114
20230116 175100,92.30769230769252,45.21648148977783,9.149118617744127
20230116 175200,76.92307692307618,46.1165432154074,9.150533876917104
20230116 175300,76.92307692307618,47.004098034237686,9.151929722384004
20230116 175400,76.92307692307618,47.8791459462687,9.153306154144826
20230116 175500,76.92307692307618,48.741686951500434,9.154663172199573
20230116 175600,76.92307692307618,49.59172104993289,9.156000776548243
20230116 175700,76.92307692307618,50.42924824156608,9.157318967190836
20230116 175800,76.92307692307618,51.25426852639997,9.158617744127355
20230116 175900,76.92307692307618,52.0667819044346,9.159897107357796
20230116 180000,76.92307692307618,52.866788375669955,9.16115705688216
20230116 180100,76.92307692307618,53.65428794010602,9.162397592700447
20230116 180200,76.92307692307618,54.42928059774283,9.163618714812658
20230116 180300,76.92307692307618,55.19176634858039,9.164820423218792
20230116 180400,76.92307692307618,55.941745192618654,9.16600271791885
20230116 180500,76.92307692307618,56.679217129857626,9.167165598912833
20230116 180600,76.92307692307618,57.40418216029731,9.16830906620074
20230116 180700,76.92307692307618,58.116640283937706,9.169433119782568
20230116 180800,76.92307692307618,58.81659150077884,9.17053775965832
20230116 180900,76.92307692307618,59.504035810820696,9.171622985827995
20230116 181000,76.92307692307618,60.178973214063255,9.172688798291594
20230116 181100,76.92307692307618,60.84140371050657,9.173735197049115
20230116 181200,76.92307692307618,61.49132730015058,9.174762182100562
20230116 181300,76.92307692307618,62.128743982995324,9.175769753445932
20230116 181400,76.92307692307618,62.75365375904079,9.176757911085227
20230116 181500,76.92307692307618,63.36605662828698,9.177726655018443
20230116 181600,76.92307692307618,63.965952590733885,9.178675985245583
20230116 181700,76.92307692307618,64.55334164638153,9.179605901766648
20230116 181800,76.92307692307618,65.12822379522989,9.180516404581635
20230116 181900,76.92307692307618,65.69059903727896,9.181407493690546
20230116 182000,76.92307692307618,66.24046737252877,9.18227916909338
20230116 182100,76.92307692307618,66.77782880097931,9.183131430790137
20230116 182200,76.92307692307618,67.30268332263054,9.183964278780818
20230116 182300,76.92307692307618,67.81503093748252,9.184777713065424
20230116 182400,76.92307692307618,68.31487164553522,9.185571733643954
20230116 182500,76.92307692307618,68.80220544678862,9.186346340516405
20230116 182600,76.92307692307618,69.27703234124277,9.18710153368278
20230116 182700,76.92307692307618,69.73935232889762,9.187837313143078
20230116 182800,76.92307692307618,70.18916540975322,9.188553678897302
20230116 182900,76.92307692307618,70.62647158380953,9.189250630945448
20230116 183000,76.92307692307618,71.05127085106658,9.18992816928752
20230116 183100,76.92307692307618,71.46356321152433,9.19058629392351
20230116 183200,92.30769230769252,72.16500779037136,9.191617161716172
20230116 183300,92.30769230769252,72.85095873840736,9.19262473306154
20230116 183400,92.30769230769252,73.52141605563229,9.19360900795962
20230116 183500,92.30769230769252,74.1763797420462,9.194569986410405
20230116 183600,92.30769230769252,74.81584979764904,9.195507668413901
20230116 183700,92.30769230769252,75.43982622244083,9.196422053970103
20230116 183800,92.30769230769252,76.0483090164216,9.197313143079015
20230116 183900,92.30769230769252,76.64129817959133,9.198180935740634
20230116 184000,92.30769230769252,77.21879371195001,9.19902543195496
20230116 184600,46.15384615384626,76.87581823793204,9.198670161133759
20230117 100100,92.30769230769252,77.43128668070393,9.199479712677148
20230117 100200,92.30769230769252,77.97126149266478,9.200265967773246
20230117 100300,92.30769230769252,78.49574267381458,9.201028926422055
20230117 100400,92.30769230769252,79.00473022415332,9.201768588623569
20230117 100500,92.30769230769252,79.49822414368101,9.202484954377791
20230117 100600,92.30769230769252,79.97622443239767,9.20317802368472
20230117 100700,92.30769230769252,80.43873109030329,9.203847796544359
20230117 100800,92.30769230769252,80.88574411739786,9.204494272956707
20230117 100900,92.30769230769252,81.3172635136814,9.205117452921762
20230117 101000,92.30769230769252,81.73328927915388,9.205717336439527
20230117 101100,92.30769230769252,82.13382141381533,9.206293923509998
20230117 101200,92.30769230769252,82.51885991766574,9.206847214133179
20230117 101300,92.30769230769252,82.88840479070508,9.207377208309067
20230117 101400,92.30769230769252,83.2424560329334,9.207883906037665
20230117 101500,92.30769230769252,83.58101364435066,9.208367307318968
20230117 101600,92.30769230769252,83.90407762495684,9.20882741215298
20230117 101700,92.30769230769252,84.21164797475203,9.209264220539701
20230117 101800,92.30769230769252,84.50372469373616,9.209677732479133
20230117 101900,92.30769230769252,84.78030778190923,9.210067947971266
20230117 102000,92.30769230769252,85.04139723927126,9.210434867016113
20230117 102100,92.30769230769252,85.28699306582223,9.210778489613668
20230117 102200,92.30769230769252,85.51709526156219,9.211098815763929
20230117 102300,92.30769230769252,85.73170382649108,9.211395845466901
20230117 102400,92.30769230769252,85.93081876060894,9.211669578722578
20230117 102500,92.30769230769252,86.11444006391575,9.211920015530962
20230117 102600,92.30769230769252,86.28256773641152,9.212147155892058
20230117 102700,92.30769230769252,86.43520177809626,9.212350999805862
20230117 102800,85.71428571428608,86.44305970674627,9.212531547272375
20230117 102900,85.71428571428608,86.4367040291617,9.212688798291595
20230117 103000,85.71428571428608,86.42341488512126,9.21283440108717
20230117 103100,85.71428571428608,86.41168577103339,9.212981945253347
20230117 103200,85.71428571428608,86.40151668689808,9.213131430790137
20230117 103300,85.71428571428608,86.39412098934513,9.213282857697536
20230117 103400,85.71428571428608,86.38949867837455,9.21343622597554
20230117 103500,85.71428571428608,86.38764975398635,9.213591535624152
20230117 103600,85.71428571428608,86.3885742161805,9.213748786643372
20230117 103700,85.71428571428608,86.39227206495697,9.213907979033198
20230117 103800,85.71428571428608,86.39874330031581,9.214069112793632
20230117 103900,85.71428571428608,86.40798792225699,9.214232187924676
20230117 104000,100.0,86.70011797559847,9.214397204426326
20230117 104100,100.0,86.99224802893993,9.214564162298585
20230117 104200,100.0,87.28308383520964,9.214731120170843
20230117 104300,100.0,87.57262539440757,9.2148980780431
20230117 104400,100.0,87.86087270653374,9.215065035915357
20230117 104500,100.0,88.14782577158813,9.215231993787613
20230117 104600,100.0,88.4334845895708,9.215398951659873
20230117 104700,100.0,88.71765004554756,9.215565909532131
20230117 104800,100.0,89.00032213951843,9.21573286740439
20230117 104900,100.0,89.28150087148343,9.215899825276646
20230117 105000,0.0,87.60040192771706,9.214694234129295
20230117 105100,0.0,85.93722332802128,9.213502232576198
20230117 105200,0.0,84.2919650723961,9.212323820617357
20230117 105300,0.0,82.66164043682977,9.211155115511552
20230117 105400,0.0,81.04624942132226,9.209996117258784
20230117 105500,0.0,79.44579202587362,9.208846825859055
20230117 105600,0.0,77.86026825048377,9.207707241312367
20230117 105700,0.0,76.2896780951528,9.206577363618715
20230117 105800,0.0,74.73402155988066,9.2054571927781
20230117 105900,0.0,73.1932986446674,9.204346728790528
20230117 110000,0.0,71.66750934951293,9.20324597165599
20230117 110100,0.0,70.15665367441729,9.202154921374492
20230117 110200,0.0,68.6607316193805,9.20107357794603
20230117 110300,0.0,67.17974318440254,9.200001941370607
20230117 110400,0.0,65.71368836948342,9.198940011648224
20230117 110500,0.0,64.26256717462316,9.197691710347508
20230117 110600,0.0,62.82637959982171,9.196455057270434
20230117 110700,0.0,61.405125645079124,9.195230052417008
20230117 110800,0.0,59.99880531039537,9.194016695787226
20230117 110900,0.0,58.60741859577043,9.192814987381093
20230117 111000,0.0,57.230965501204366,9.191624927198601
20230117 111100,0.0,55.869446026697126,9.19025043680839
20230117 111200,0.0,54.52286017224872,9.188889536012427
20230117 111300,0.0,53.191207937859154,9.186365754222482
20230117 111400,0.0,51.87448932352843,9.183867210250439
20230117 111500,0.0,50.57270432925654,9.181393904096293
20230117 111600,0.0,49.28585295504349,9.178945835760048
20230117 111700,0.0,48.01393520088927,9.176523005241702
20230117 111800,0.0,46.75695106679389,9.174125412541255
20230117 111900,0.0,45.514900552757354,9.171753057658709
20230117 112000,0.0,44.28778365877966,9.16940594059406
20230117 112100,0.0,43.0756003848608,9.167084061347312
20230117 112200,0.0,41.878350731000786,9.164787419918463
20230117 112300,0.0,40.696034697199586,9.162516016307514
20230117 112400,0.0,39.52865228345725,9.160269850514466
20230117 112500,0.0,38.376203489773744,9.158048922539315
20230117 112600,0.0,37.23868831614907,9.155853232382063
20230117 112700,0.0,36.11610676258325,9.153682780042711
20230117 112800,0.0,35.008458829076254,9.150753251795768
20230117 112900,0.0,33.915744515628106,9.147464569986411
20230117 113000,4.761904761904641,32.93133450384476,9.144408852649972
20230117 113100,4.761904761904641,31.96093364992614,9.14138807998447
20230117 113200,4.761904761904641,31.00454195387224,9.138402251989906
20230117 113300,4.761904761904641,30.06514613969482,9.135455251407494
20230117 113400,4.761904761904641,29.1427462073939,9.132547078237238
20230117 113500,4.761904761904641,28.23734215696945,9.12967773247913
20230117 113600,4.761904761904641,27.348933988421493,9.126847214133178
20230117 113700,4.761904761904641,26.47752170175003,9.124055523199381
20230117 113800,4.761904761904641,25.62310529695506,9.121302659677731
20230117 113900,4.761904761904641,24.78568477403657,9.118588623568238
20230117 114000,4.761904761904641,23.965260132994576,9.1159134148709
20230117 114100,4.761904761904641,23.16183137382906,9.11327703358571
20230117 114200,4.761904761904641,22.36643832450473,9.11066783148903
20230117 114300,4.761904761904641,21.58804115705689,9.108097456804504
20230117 114400,4.761904761904641,20.826639871485536,9.105565909532132
20230117 114500,4.761904761904641,20.08223446779067,9.10307318967191
20230117 114600,4.761904761904641,19.354824945972293,9.100619297223842
20230117 114700,4.761904761904641,18.644411306030403,9.098204232187927
20230117 114800,4.761904761904641,17.950993547965,9.09582799456416
20230117 114900,4.761904761904641,17.274571671776087,9.093490584352555
20230117 115000,4.761904761904641,16.61514567746366,9.091192001553097
20230117 115100,38.095238095237974,16.626310336269547,9.090304795185402
20230117 115200,38.095238095237974,16.6479996415931,9.089442826635604
20230117 115300,38.095238095237974,16.680213593434306,9.088606095903707
20230117 115400,38.095238095237974,16.722952191793166,9.08779460298971
20230117 115500,38.095238095237974,16.776215436669684,9.087008347893613
